rrss rpss 25 63 57
pprp sppr 25 61 41
psss rrrs 25 55 49
srpr srrp 25 50 46
rrps spsp 25 50 35
sprp rspp 25 50 29
prsr pppr 25 48 62
prpr sppr 25 47 49
srpp rpps 25 43 23
prss pprr 25 42 59
rrss pspr 25 40 38
prps rppr 25 39 52
srrp srrp 25 38 19
rrpr rssp 25 37 25
rpps ppsp 25 37 16
prrs rpsp 25 36 41
ssrs psrp 25 34 35
prrs rsss 25 34 32
rrpr sprp 25 33 73
rppp ssrr 25 33 36
spps sprs 25 33 30
spss rpsp 25 33 20
pprp pspp 25 30 29
sprr prrs 25 30 18
rpsr sspr 25 29 41
ppsr pppr 25 29 38
pprp prrp 25 29 34
prss ppps 25 29 32
rsps prss 25 29 8
rrsr rrpr 25 28 30
rrrs rpss 25 28 23
srrp psrs 25 28 19
psss rrps 25 27 22
ssps rrsp 25 27 3
rrrs rrps 25 26 44
rpss sspr 25 26 31
prrr rpss 25 24 18
spss prps 25 23 27
prrr rrrs 25 23 18
psrr rsrp 25 22 37
ppsr rsrr 25 22 29
sprr ppsr 25 22 28
pssp rspr 25 22 20
srrr ppsp 25 22 18
sspr rrrr 25 21 51
ssrr rrss 25 21 30
ssrs rprs 25 21 22
pprr rprr 25 21 18
pspp rsps 25 20 27
prps pprp 25 20 26
sspr ppsp 25 20 22
psss psps 25 20 17
srsp ssrs 25 20 13
prsp ssss 25 20 9
sprr pssp 25 19 26
prrp prsp 25 18 25
ppss rspp 25 18 22
rpps rsps 25 18 17
rpps srpr 25 17 27
rrrp rrsp 25 17 20
sprs rprp 25 16 31
rsrs sprp 25 16 26
srss rrsp 25 16 14
spsr psrr 25 15 28
psps rpps 25 15 27
ssrs psrs 25 15 23
rsps pppr 25 15 22
srrr prpp 25 15 22
pprr pprs 25 15 15
rprp srss 25 15 13
rprp srsr 25 15 8
pssr sprs 25 14 29
prsp pssr 25 14 9
srss rrpr 25 13 32
ppsr ssrr 25 13 31
rprp pprp 25 13 14
rsrp rprs 25 13 11
rpss prsp 25 12 29
rrsr prrs 25 12 24
prrp rrrs 25 12 8
rsrr rrrp 25 11 20
rsrs psps 25 8 15
rsps rsrp 25 8 9
srps rsps 25 5 8
srrr rpps 25 4 8
ppsr rrrp 25 2 14
ssss prrp 24 90 63
pprp prps 24 69 44
prpr sspr 24 64 48
rspr rprp 24 49 34
prpr ssrp 24 48 48
rrpp psrr 24 45 16
srpr sppr 24 43 22
srpr rpps 24 43 16
srss rrss 24 42 35
sppr rpsp 24 42 26
rrrs srsp 24 41 46
pppr ssrs 24 39 19
psss rspr 24 38 21
rssp rprs 24 37 53
rrps srsr 24 37 35
rppr psps 24 37 19
rssp sspp 24 35 47
rppr srrs 24 35 39
rsrr spsr 24 34 31
rrpr ssrp 24 34 12
rpss prss 24 33 29
rssr srps 24 33 29
pprs rprs 24 32 43
rrpr rrpr 24 32 33
prrs pspr 24 32 30
srsp sspp 24 32 21
ssrr psps 24 32 19
spsp srsr 24 32 9
spss srss 24 31 30
prsp srrp 24 31 11
sssp srrs 24 30 24
prrp prpp 24 30 23
srrr psrr 24 30 12
rssp rspr 24 29 21
prpr rrrs 24 28 76
rrpp psps 24 28 45
pprs rrrr 24 28 38
spps srrp 24 28 28
rrsp ssrr 24 28 21
spsr srsp 24 27 41
spss prrr 24 27 24
rppp prpr 24 26 39
pspr rpps 24 26 33
pppr prsp 24 26 30
ssrr pprr 24 26 29
srrs psrs 24 26 27
rsss sspp 24 26 22
pprr prss 24 26 16
srrr pprs 24 25 51
rprs ssps 24 25 31
srpp prrr 24 25 28
srrp prrr 24 25 25
sppr rssp 24 25 15
sprr srsp 24 24 37
ppsp pppr 24 24 18
rrps psrp 24 24 7
rsrr prpr 24 23 18
sssr ppsr 24 23 13
ssrs pprr 24 22 35
rspp sspp 24 22 30
srpp rrrs 24 22 13
ssrp rrpp 24 21 26
prpp rpss 24 21 25
sspp psrr 24 21 20
sspp sspr 24 21 17
ppsr pspp 24 21 16
ppss sprp 24 21 16
prpp pssr 24 21 12
spps rssp 24 21 11
sppp prsp 24 20 34
pssp psrs 24 20 21
rspp rprp 24 20 15
spsp pssp 24 20 13
spsp prrr 24 19 35
prpp srsr 24 19 23
ppsp sspp 24 19 22
pspp prss 24 19 17
ssrs srps 24 18 45
prpr rpss 24 18 27
ppsp rpsr 24 18 23
spsp ppsr 24 18 16
pprp ssrp 24 18 16
srsp psrr 24 18 15
psps spps 24 17 20
rprs prss 24 17 19
rspp sppr 24 17 11
rprs psrp 24 16 28
pssp sprs 24 16 23
psrr srsp 24 16 21
sprr prpp 24 16 19
rpss spsp 24 15 31
sprr srpr 24 15 23
rpsp sprr 24 15 22
sspr rrsp 24 15 15
ssps srpr 24 15 15
pssr spss 24 14 24
rrps ssrp 24 14 21
prsp pprp 24 14 18
spps rprr 24 14 15
spss ppsp 24 14 11
srps srrs 24 14 9
sppp pprr 24 13 23
rsrp srpp 24 13 21
ssrr srrr 24 13 16
sspr srpr 24 13 16
psrs spsr 24 12 37
ppsr sprp 24 12 35
ppsp pprr 24 12 30
srrs sssr 24 11 27
rsrs prrp 24 11 21
rsps rprs 24 10 15
pssr psrs 24 9 43
psrs psrs 24 9 34
rprr prss 24 9 9
rsrs rssp 24 8 15
sprr rsss 24 8 10
prpp ppsp 24 6 14
rprp ssss 24 4 4
srps prpr 24 3 13
ssss psrr 23 179 62
srrs prps 23 70 59
psrs pppp 23 52 49
sprs rspp 23 51 46
rsss srrs 23 49 50
pspr sprp 23 44 75
srpr rprr 23 44 38
rspr sprp 23 44 35
sssp prrp 23 44 33
srpr rpsp 23 43 19
prrp rrpp 23 42 52
psrs psrr 23 40 49
prrs sppr 23 39 28
rrpp sspr 23 39 28
spsr pssp 23 37 43
pprs ssrp 23 37 29
rrpr ssps 23 36 28
rrrs sssp 23 36 19
psrr rssr 23 35 30
srpr sprr 23 34 18
rppp psps 23 33 73
prrp rprp 23 32 43
rpsr psps 23 32 38
psss rppr 23 32 34
ssps psrp 23 32 32
rrss rprr 23 31 40
rrpr rsrp 23 30 22
prpr prrs 23 29 44
ppss rprp 23 29 34
prpr sssp 23 29 31
rrpr rrsp 23 29 10
sppp pppp 23 28 61
srpp sprr 23 28 34
rsrr ppsr 23 28 22
srss rprp 23 28 14
prps ppsp 23 27 33
rrrs rsrp 23 27 27
ppsr rpsr 23 27 23
pspp rpps 23 27 21
ssrs spss 23 26 25
srrp srrs 23 25 27
sprr rssr 23 25 22
ppsr rssp 23 24 49
spsr ssrr 23 24 31
sprs prrp 23 23 66
srss prpp 23 23 26
sspp prsr 23 23 23
rppp rspp 23 23 22
rsrp rssp 23 23 11
rssr rpps 23 22 36
psrr sssp 23 22 33
psss spsr 23 22 21
prrs sssp 23 22 19
pssp pprp 23 22 15
rprs rrss 23 21 31
rsrs pppr 23 21 18
prsr psrr 23 20 31
rrsr spss 23 20 25
srrr srrp 23 20 22
psrp srsr 23 20 8
rsrr rpps 23 19 34
pssp rpsr 23 19 17
rrpp rssr 23 19 16
psrs srrs 23 18 30
sspp rrsp 23 18 22
ssrs rssp 23 18 20
pspp prrs 23 18 15
rssp pspr 23 18 9
psrs sprr 23 17 37
rrpr rrrr 23 17 36
pppr rppp 23 17 25
pssr rrsp 23 17 22
rprs srsr 23 17 21
rpsr sprs 23 16 40
srsp sprs 23 16 15
rrsr pprp 23 16 8
ppsr prrp 23 15 30
pprs ssss 23 15 21
sppp rppr 23 15 21
rsps psrr 23 15 16
rrpr rssr 23 15 11
spsp sprr 23 14 27
ppsr ppss 23 14 25
rsrs srrs 23 14 19
srpr rsss 23 14 16
rprr pprp 23 14 9
sprs pssp 23 13 38
ssps srps 23 13 17
rrrr srsr 23 13 15
srrp prrs 23 13 12
prrr srps 23 13 11
pprr rsps 23 13 7
srrp pprp 23 13 6
pppp prsp 23 12 68
srrr ppsr 23 12 17
rrsp rrss 23 12 13
srrr ssrs 23 12 10
ppsr psrr 23 10 15
rrrp ssrs 23 10 13
rpps rpps 23 10 9
rsrr srsr 23 9 20
pprp srsp 23 9 15
rsps rsss 23 9 6
prps rprp 23 8 25
rsrs prps 23 8 11
rpsr psrr 23 7 38
rsrs srsp 23 7 15
ppsr prpr 23 6 11
psrr srsr 23 5 13
rrsr spsr 23 3 22
srrr rrpr 23 3 5
ssss rrrs 22 227 32
ssss rrrp 22 213 25
srsr ssps 22 61 44
sprp srpr 22 57 32
srpr prrr 22 56 44
srpr rsrp 22 53 34
psss prsr 22 52 37
prrs srpr 22 50 63
pspr ppsp 22 49 62
pprs rppr 22 49 56
prrp rppr 22 47 32
srsp ppps 22 46 25
srrs srpp 22 44 55
sspr prrp 22 42 57
rprr srps 22 42 46
spsr rpsp 22 40 67
prpr ssps 22 40 36
rrpp rpss 22 40 35
srsr rspp 22 39 40
srpp sppr 22 39 29
prrp pppp 22 38 55
rppp rprp 22 37 53
prpr prrp 22 37 39
ppsp rpsp 22 37 23
sprs rsrr 22 36 60
rsrr rpsr 22 36 18
prrp pppr 22 35 40
rprp prpr 22 35 10
rprr ssps 22 33 19
sprs psrp 22 32 57
ssrp rsrr 22 32 33
ssrr spsr 22 31 23
ssss srps 22 31 18
rsrr rprr 22 30 20
rsss ssrs 22 29 47
pprp rrss 22 28 38
spss rsps 22 28 29
srps pppp 22 28 13
rspp prpr 22 27 31
spss ssrs 22 27 22
prpr srpp 22 27 19
pssr prsr 22 26 35
rsrr sprr 22 26 26
ppss rsrr 22 26 23
sspp rrpr 22 25 27
rrsp psrr 22 24 49
spsr rpps 22 24 36
rrps ssrs 22 24 22
ppss ppss 22 24 19
sspp prrr 22 23 51
sprs srsp 22 23 46
prps rpps 22 23 42
sssp rspr 22 23 36
pssp prrp 22 23 22
srsp srrp 22 23 18
prsr pprr 22 22 46
rprr prsr 22 22 20
ppps spsp 22 22 16
spsp rppr 22 22 14
pprp psrp 22 21 17
rpsp spsp 22 21 12
rpsp pppp 22 21 12
pppp rppp 22 20 47
sssp psrs 22 20 29
pppr pspp 22 20 9
spsr rsps 22 19 57
pspp srrp 22 19 25
sppp psrr 22 19 23
rrpr prps 22 19 21
srpp rsrp 22 19 18
srps spps 22 19 15
ssrp rpsr 22 19 9
rspp rrrp 22 18 17
rsps prpp 22 18 15
psrr psrs 22 17 23
spsr prpr 22 17 19
rrrr sprs 22 17 15
psps prss 22 17 14
rrpr spss 22 17 2
srpp rpsp 22 16 33
ssrs sssp 22 16 23
srrs ssrs 22 16 21
pspp rrss 22 16 16
pssr spps 22 16 14
spsp rssr 22 16 13
rssp sprr 22 16 11
sprr rrrs 22 15 17
prpp rssr 22 15 15
rppp ssps 22 14 31
ppsp sprp 22 14 20
ppss prrp 22 14 20
pspp pssr 22 13 21
rssp pprr 22 13 19
sspp srps 22 13 14
rsrs sprs 22 12 28
rprp rrsp 22 12 8
srss prpr 22 11 30
prsr ssrr 22 11 21
rpps psrp 22 11 16
prpp rrpp 22 11 9
pppr sspp 22 11 5
rrpr psrp 22 8 5
prrr srrs 22 7 12
rrrr rpsr 22 7 6
ssrp rssr 22 6 13
rrrr ppss 22 4 5
psrs srsr 22 1 14
pprp pppr 21 83 49
rsss rrrs 21 77 79
srpr sprp 21 63 59
ssss prss 21 57 35
prrp srpr 21 43 42
pprp rspp 21 41 41
rrrs pssr 21 40 52
spsp rpps 21 38 12
rppr rsrs 21 37 31
rprr spsr 21 36 19
rpsr prpp 21 34 69
psss psrs 21 34 17
sprs pppp 21 31 46
prpr rppr 21 30 30
rprr pssr 21 30 16
prrp srps 21 29 22
spsp sspr 21 29 10
rpps pssr 21 29 7
rpsr spsp 21 28 37
psrp sssp 21 27 17
rpps spss 21 27 4
sprs spps 21 26 49
srpp ppsp 21 25 31
prsr rpsp 21 25 29
rppr rrsp 21 25 24
ppss rpsr 21 25 22
prrs prsp 21 25 21
prpp srsp 21 25 20
rppr psss 21 25 7
srss spsp 21 24 27
rppp rsrp 21 24 24
prpp rrpr 21 24 16
sppr psss 21 24 13
pppp sssr 21 23 266
rpss ppsp 21 23 25
sprs rrsp 21 23 22
rsrr sprp 21 23 16
rpsp rrpr 21 23 10
psss rrsp 21 22 23
srrr ssrr 21 22 15
pppr rsrp 21 22 9
psrp ppsr 21 22 9
rrps ssps 21 21 21
rrrp ppps 21 21 11
psrp rssp 21 21 10
rppp rsrs 21 20 52
srss ppps 21 20 36
rprs rpsr 21 20 29
rsrp sprs 21 20 26
ppps prsp 21 20 24
rppr rspp 21 20 18
sspr rspr 21 20 12
rprr ssrs 21 20 11
rsrr srps 21 19 35
rrss ssrp 21 19 29
sspp rppr 21 19 13
rpps sspr 21 19 12
prps ppps 21 18 32
spps ssrs 21 18 20
srpp rppp 21 17 35
rprs rprp 21 17 22
srps spsp 21 17 16
prrp rrsp 21 17 14
sppp rprp 21 16 26
rsrp ppsp 21 16 19
rspp ssss 21 16 19
prrp prsr 21 16 14
ssrs ppss 21 15 23
sppp rspr 21 15 20
pprr rrrp 21 15 15
rpss rrpr 21 14 35
rprs prpr 21 14 34
rpss rrps 21 14 30
rppp rspr 21 14 23
rsrr psrs 21 14 10
rpsr rrrr 21 13 49
rssr srrs 21 13 31
pspr rrsr 21 13 21
srss rppr 21 13 18
rsps prrp 21 13 16
rprr rprp 21 13 14
sppr ppsp 21 13 13
rsrp rsrr 21 13 12
sppp prrr 21 12 46
prps rspp 21 12 31
sspr srps 21 12 17
rsrs ssrp 21 11 20
prss srpr 21 11 18
ppsp rrpp 21 11 11
rpps ssrs 21 11 10
sprs rpsp 21 10 34
rprs sprp 21 10 15
psps sprs 21 10 12
srrr pppr 21 10 11
rsrr pssr 21 9 32
rsrs rspr 21 9 16
srrr sppr 21 9 16
rsps psrs 21 9 15
srrr sprs 21 9 13
psps psrr 21 8 12
rpsr ssss 21 8 9
rrsr srrr 21 7 28
pppr sssr 21 7 25
srrr ssps 21 6 16
sspr rpsr 21 5 12
ssrr prrr 21 5 9
srps sprs 21 5 7
rrrr prss 21 3 8
ssss ppss 20 63 27
ssss ssrp 20 47 35
rprr prrs 20 43 23
rrrp rrps 20 43 22
spsr srss 20 41 36
sprp sppp 20 41 29
psrp prpp 20 41 18
pprp rrpr 20 40 52
sprs srpr 20 37 53
pprs pspp 20 37 36
pprp prpr 20 37 23
spsp srps 20 36 15
srsp spps 20 36 13
prss rsrr 20 34 36
prrs srps 20 33 27
spps prrr 20 32 24
sprp ppss 20 32 19
sprp srsr 20 32 5
rpss ppsr 20 30 32
srsp sppr 20 30 22
pppr sprs 20 29 24
sssp spss 20 29 23
rprs sppp 20 29 22
srpp pppp 20 29 20
rsrr ssrr 20 28 26
pspr ssrr 20 28 15
pspr rrps 20 27 25
rpsp rspr 20 27 8
prpr rspp 20 26 31
psss ssrs 20 26 14
rrps psps 20 25 39
rrss pspp 20 25 30
rprr pprs 20 24 33
rsss rsps 20 23 41
rrpp spsp 20 23 38
rppp rsps 20 23 35
rrsp prpp 20 23 26
ssrs psps 20 23 15
rrsr rrsp 20 22 32
rrsr srsr 20 22 22
pspr psrr 20 22 16
psrs rsrp 20 21 34
rppr ppsp 20 21 16
sppp ssrs 20 20 25
spsr rrsr 20 19 33
ppsr rsps 20 19 15
sprr sprp 20 19 13
pspp prps 20 18 33
ssrr rprr 20 18 23
psss prsp 20 18 10
sprr rpsr 20 17 21
sppr ppss 20 17 16
rprr prps 20 17 16
srrs ssps 20 17 15
ssps psrr 20 17 15
ssrp ssps 20 17 14
rspp rssr 20 17 12
rrpp ssrr 20 17 12
spps psss 20 17 6
pppp rssp 20 16 88
prss rsrp 20 16 39
ppsp pspp 20 16 18
rpps sprs 20 16 10
rprp prss 20 16 10
prsp srrr 20 16 9
prsp spsr 20 16 6
prss psrp 20 15 34
pspp rrps 20 15 24
ssps prrr 20 15 20
pspr pprr 20 15 15
pssr prsp 20 15 15
sprp rrsp 20 15 13
rrsr ppsp 20 15 11
pppr prpp 20 15 6
rsrp prsr 20 15 3
sprs srsr 20 14 33
prpp rspp 20 14 30
rppp ppsp 20 14 30
prrr rrsp 20 14 24
psss rprp 20 14 22
rsrr prrs 20 14 18
rppp sssp 20 14 17
sppr rspr 20 14 14
spps rppp 20 14 10
pprp rprr 20 13 145
rprr psss 20 13 3
sssr srss 20 12 27
sprr pspp 20 12 13
srpr ssss 20 12 8
pssp ppss 20 12 6
prps rrpp 20 11 25
rprp sprp 20 11 13
psps ppps 20 10 17
ppsp rspp 20 10 11
pppr rspp 20 10 6
ppsr spss 20 9 17
rpps sssp 20 9 9
rsrp srsp 20 8 12
sprr rppp 20 8 10
rrrr rrss 20 8 6
rrsr rprr 20 6 22
srps rsss 20 6 13
psrr prpp 20 6 10
srrr psps 20 4 11
rrrr rsrr 20 0 4
prrs rprr 19 62 51
rsss rrsr 19 55 59
rrpr psps 19 53 31
ssss sspr 19 49 29
rrpp rprs 19 46 18
rrss psrs 19 44 45
prpr sprs 19 44 34
rrpr psrr 19 43 20
prrs rssr 19 39 36
rppr rsrp 19 37 27
rprr rsrp 19 36 21
rrsp spss 19 36 14
spps ppss 19 36 11
rrss rprs 19 35 36
rrrs ppsp 19 34 33
rpss prpp 19 30 19
rpss psps 19 29 34
rsrr rppr 19 29 18
pprs pspr 19 28 56
srss sppr 19 28 32
sprp pssp 19 28 23
prrs pssp 19 28 15
spsp ssps 19 28 6
prrp pspr 19 27 28
spps pprr 19 26 32
srss rspp 19 26 22
pprp srrp 19 26 17
srsp psps 19 26 13
srrs ppsr 19 25 42
spsr srsr 19 25 19
rssp rrps 19 24 35
rssr rprs 19 24 22
rpsp pssp 19 24 18
rrsr srsp 19 23 39
sppp srpr 19 23 28
ssrr spss 19 23 24
rspr prss 19 23 15
rspr srrr 19 23 14
rrsp ssrs 19 23 14
spps psrs 19 23 9
pssr spsr 19 22 33
prss rssr 19 22 26
ppss rrrs 19 22 26
psss srrp 19 22 16
rrpr ssrr 19 22 15
sprp rpsp 19 22 15
pprr rrpp 19 22 15
rpsr rrpr 19 21 39
ssss rsps 19 21 10
pppp rrpp 19 20 54
rrss srpr 19 20 29
ppsr rspp 19 20 27
prrp rsps 19 20 20
rrss rrsp 19 20 16
rpps rprs 19 20 12
srrs pprs 19 19 28
rsrp rspr 19 19 13
ssps sssp 19 19 11
rprs ssrs 19 18 29
psps sssp 19 18 25
rrpp rrrr 19 18 23
ppsr rrrs 19 18 22
pssp psps 19 18 20
prpp rrps 19 18 15
sppr rppr 19 18 12
srrs prpp 19 17 35
pppr rpsp 19 17 28
srrp sssr 19 17 24
prrr pssp 19 17 23
pprs rsps 19 17 20
sssr spss 19 17 18
rsps pprs 19 17 16
rpsr rsrr 19 16 32
spss rppr 19 16 25
ssrs rrsp 19 16 23
rrsr rspr 19 16 22
rpps rspr 19 16 16
spss rrsr 19 16 16
pppr rsrr 19 16 7
psss ssps 19 16 5
rppp spsp 19 15 28
sspr rppr 19 15 17
srsp rpsr 19 15 10
ssss ssps 19 15 8
pppp pssp 19 14 71
rrps rrrr 19 14 36
psrr rrsp 19 14 32
pspp ssrr 19 14 13
srps pprp 19 14 11
prpp rrrs 19 14 11
pprp pprs 19 14 11
rpsr prss 19 13 60
rrsr psrs 19 13 22
srps rppp 19 13 20
spss sssr 19 13 12
sprr rpss 19 13 12
prsp ppsr 19 13 10
sspp ppsp 19 13 8
rprp ppss 19 13 7
rppr srsp 19 12 18
sppp ppsp 19 12 13
srrr spsr 19 12 10
psps rrsr 19 12 9
rprs ssrp 19 11 23
prsp rprr 19 10 22
spps sppp 19 10 16
sssr rrrs 19 10 12
spsr prss 19 10 9
spsp sssr 19 10 9
rpsp ssps 19 10 9
pspp rrsr 19 9 22
sssr rpsp 19 9 12
prss prps 19 8 33
srps ssps 19 8 4
prsp rspr 19 8 0
sprs rpsr 19 7 41
rsss sprp 19 7 29
sspp srpr 19 7 14
ssrr prsr 19 5 16
rrrr rspr 19 5 4
rrrr ssrr 19 4 1
pprr rsss 19 3 7
pppp rrrp 19 2 10
rsss prpr 18 79 28
rsrr spps 18 53 61
sprp pppp 18 44 26
sprp ppsr 18 44 10
pprs srpr 18 43 48
psss rsps 18 43 45
rrps ppss 18 42 21
prrp srsr 18 42 8
prpp rpps 18 41 23
srsr pppr 18 39 50
srss rpsp 18 36 46
psss psrr 18 35 50
pprp srpr 18 35 17
rspr rspp 18 34 34
rrpr ppss 18 34 8
rpsr prps 18 33 51
pprs rrss 18 33 39
pprr rrss 18 33 33
rpps srrr 18 33 16
ssss rpsp 18 33 15
rrpr rpss 18 33 9
rrps rpss 18 31 19
pprs rpps 18 28 31
rrsp rsrp 18 27 25
rrpp srpr 18 27 19
ssrp ppsp 18 27 18
srps ppss 18 27 8
rrsr prpp 18 26 27
psrp rppr 18 26 15
pspp spps 18 26 13
rsrr pprp 18 25 19
ssrs rprr 18 25 13
ppps sssp 18 25 10
rprp sssp 18 25 8
ppps sprs 18 24 20
ssrp srrr 18 23 26
ssrr sssp 18 23 17
pprr ppss 18 23 12
srpr pppp 18 23 12
prpr ppsp 18 22 35
ppss pspp 18 22 21
rssp rpsr 18 22 16
ssps pprp 18 22 13
sprp sssr 18 22 12
rprr rrss 18 22 10
spsp pppr 18 21 13
pprs srsp 18 20 24
srsp ppsr 18 20 20
rspr psrr 18 20 18
rprr sppp 18 20 14
psrp rprs 18 20 13
prsr psrp 18 19 24
rrps rpsp 18 19 18
rspp psrp 18 19 15
rrps rsps 18 19 14
rssr rsps 18 18 32
prss rpsr 18 18 27
pprs ppss 18 18 17
rrsr sspp 18 18 16
srsr ssrs 18 18 16
sprr srsr 18 18 15
rssp rrsp 18 18 13
rrss sspp 18 17 48
sprs pprp 18 17 22
rsss prps 18 17 18
rssp srpp 18 17 14
rppr sprp 18 17 11
rpps prpp 18 17 10
rprp pssr 18 17 10
rppp psss 18 16 47
srrp prsp 18 16 30
rsrr srpp 18 16 17
prrr rpps 18 16 16
rspp pspp 18 16 14
pprr sspr 18 16 10
prrr ppps 18 16 8
rprp rpps 18 16 7
sprs sprp 18 15 31
rrsr psrr 18 15 29
rsrr sprs 18 15 21
psss sprs 18 15 20
rpps pspr 18 15 15
rrrp srsr 18 15 13
srrr prrs 18 14 24
rrpp srsp 18 14 16
srrs ssss 18 14 13
ppsp rsps 18 14 8
rprr ppss 18 14 6
pppp rpsp 18 13 39
sssr spsp 18 13 21
rrrs rrsp 18 13 20
rspp srrs 18 13 19
pssp srsp 18 13 13
psss rrrp 18 12 16
prrr prrs 18 12 15
sssr psrs 18 12 12
rrps prrp 18 12 10
rspp sprp 18 11 37
psps rrps 18 11 20
pssr sprr 18 11 19
prrs prsr 18 11 15
prrs prrs 18 11 15
srrp sprp 18 11 9
ppss spps 18 11 7
rrrr srps 18 11 2
rsrs rprs 18 10 21
sppp srps 18 10 13
srsp pssr 18 10 5
prsr prrr 18 9 29
rsrs rsrr 18 9 26
pprp rrrp 18 9 17
pppr prsr 18 9 14
srrp rrsr 18 8 11
prrp pssp 18 8 10
srrs pprp 18 8 9
pprr psps 18 8 7
rspp rsss 18 7 20
rrrr rssr 18 7 10
ppsp ssrr 18 6 15
rpsp rrss 18 6 11
prpp ssrs 18 6 11
rsrs spsp 18 5 10
rsrs rsrs 18 4 10
rsrs rrpr 18 4 5
pssp prrr 18 3 18
ssss srrs 17 67 29
srrs rppp 17 48 40
rrpr rrrs 17 37 13
srpr pspp 17 36 14
prrp rssr 17 34 34
rsss psrs 17 33 50
rpps psss 17 33 19
srpp spps 17 33 13
pprs prss 17 32 28
ssrp srsp 17 32 14
prss psrr 17 31 40
srss spsr 17 31 26
ssss ppsr 17 31 23
ssss rrps 17 31 13
rsss sprs 17 30 36
sspr pppp 17 30 27
sssp ppsr 17 28 40
rpss ssrs 17 28 19
srrp prpp 17 27 36
prsr spps 17 27 35
rppp sspr 17 27 29
sprp rpsr 17 27 13
rrss rspr 17 26 24
prsp prsp 17 26 11
prrs ppss 17 25 41
pprs ppps 17 25 26
psss prrp 17 25 23
rssr rrsr 17 24 32
spsp rrsr 17 24 17
prpp ppps 17 23 18
rsrp sppr 17 23 16
rssp rprp 17 23 12
srpr srps 17 23 7
rsrs rppr 17 22 31
rrss srsr 17 22 30
rssr rssr 17 22 30
rpss pprr 17 22 21
rrsp rpsr 17 22 20
pprp rrpp 17 22 17
srsp prpr 17 21 23
rpss prsr 17 21 22
prrs rrrs 17 20 26
prrr spsr 17 20 15
spsr prsr 17 20 14
pprr spps 17 20 14
sprr ppss 17 20 10
rspr srrs 17 20 8
prss srpp 17 19 27
pspr prrs 17 19 22
rssr rrps 17 19 22
srrs srpr 17 19 18
sspr pppr 17 19 18
rrrp sprs 17 19 14
prrs rprs 17 18 28
sprp sprp 17 18 15
psrp pprr 17 18 12
pprs rsrr 17 17 23
sssp srps 17 16 32
prss rpsp 17 16 27
ssrp rspp 17 16 23
sprr rpsp 17 16 21
rrpr rsrr 17 16 8
psps rrss 17 16 8
sppr spss 17 16 7
rprs rpps 17 15 24
rsrp prps 17 15 11
sppr rprp 17 14 26
pssp rprs 17 14 24
rrsr sssr 17 14 20
srps srps 17 14 16
pssp sssr 17 14 16
srrp sprr 17 14 11
sppr rssr 17 14 11
rspp rspp 17 14 11
pspr rsps 17 13 26
ppsp rsrr 17 13 19
rpps spsp 17 13 12
prrs sprs 17 13 12
psrp psrp 17 13 11
ppsp psss 17 13 8
rpsr pprr 17 12 44
rprs pprp 17 12 31
rsrs psrr 17 12 23
ssrs srrr 17 12 22
rpss rpsp 17 12 20
rssr rprp 17 12 18
ssrs rrss 17 12 18
ssrr sprr 17 12 17
psrs prrs 17 12 15
ppps sppp 17 12 15
rpsp rpsr 17 12 8
rrrr spss 17 12 5
pppp pspp 17 11 33
sprs rssr 17 11 32
srrs rsss 17 11 25
rsrr srrp 17 11 22
psrs rprs 17 11 20
ssrr rpsr 17 11 15
rppp rpsp 17 11 15
srrp srrr 17 11 15
pssr rprp 17 11 12
rsrp rrrp 17 11 12
rprr ssrp 17 11 4
prpp srpp 17 10 25
pssr rpsp 17 10 17
sssr srrs 17 10 16
ppsr rsss 17 10 16
spps sspr 17 10 5
rsrs rrrs 17 9 24
rrrs rpps 17 9 13
spsp pprr 17 9 13
prrp spss 17 9 13
rssp spsr 17 9 10
ssrr ssps 17 9 9
srrr rsrr 17 9 9
psrr rrpr 17 9 5
pppp srsr 17 8 23
pppr pssp 17 8 19
pssp srss 17 8 15
sppp ppss 17 7 20
srpp psrp 17 7 9
prsp rrpr 17 7 7
ssrr rpsp 17 6 15
rssr ssrr 17 6 14
psps srrs 17 5 19
srps rrps 17 5 13
srrr pspp 17 5 7
prrr spps 17 5 4
pssp pprr 17 4 17
srrr rprr 17 4 6
rrrr prsr 17 4 4
prrr srss 17 4 1
prss rspr 17 3 2
pprs rspp 16 77 36
sprp spps 16 56 17
srsr prsp 16 53 46
srpr rppr 16 47 20
rspr rrpp 16 41 15
psrp srpr 16 41 14
psrs rspp 16 39 35
rrsp pppp 16 37 23
sppr sprs 16 30 38
pprp rsrr 16 30 23
rpps prss 16 30 11
psss rsss 16 29 17
srrs srps 16 28 42
rrrp rrpr 16 28 32
psrr pssp 16 28 21
rssr prpr 16 28 16
psss srsp 16 28 12
rpsr pssr 16 27 28
sssp rrrp 16 27 20
srrs ppsp 16 26 30
rprs rrsr 16 25 29
prpr spps 16 25 14
spss psrr 16 25 12
rsss rprs 16 24 45
rpsr rspr 16 24 39
srrp prpr 16 24 11
rssr rpsp 16 23 24
rppr srrr 16 23 17
srsp rppr 16 23 12
rrpr rpsp 16 23 11
pssp rsss 16 22 16
srsr sppr 16 21 29
rrps prsr 16 21 25
rssp rppr 16 21 19
pppp pppr 16 21 18
rppp rrsr 16 21 16
srrs sprr 16 21 16
rprs pspp 16 21 13
rppp spss 16 20 42
prpr pspr 16 20 18
